id,created_at,updated_at,campaign_id_amazon,brand_campaign_id,profile_id,sponsoring_type,targeting_type,serving_status,last_updated_date_on_amazon,campaign_name,state,placement_tos_mult,placement_pp_mult,bidding_strategy,daily_budget,premium_bid_adjustment,managed,target_acos,campaign_purpose,manual_type
20277,2022-06-10 21:01:05.660016+00:00,2023-02-06 07:38:57.035061+00:00,239929360598700,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1663651162551,T4MBHITW-SP-Exact-Scale-Single-1-B0B2TYMNP1-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
31552,2022-07-31 00:12:00.683897+00:00,2023-02-06 07:38:57.779182+00:00,219812475645144,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671352081880,T40MBCCITW-SP-Exact-Scale-Single-1-B0B7QDFVBW-Paperback,enabled,0,3,manual,50.00,False,True,0.00,Exact-Scale,
48144,2022-10-12 06:09:53.621109+00:00,2023-02-06 07:38:58.039149+00:00,149900032392387,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1665555014493,T4MBCITW-SP-Broad-Research-Single-1-B0B2TW9G3V-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
58988,2022-11-23 00:23:47.158133+00:00,2023-02-06 07:38:58.522568+00:00,190169423706043,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213067,NTNLTS-SP-Exact-Scale-Single-11-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
63416,2022-12-03 10:43:42.293432+00:00,2023-02-06 07:38:58.529732+00:00,120058554705440,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1670064222164,NTNLTS-SP-Broad-Research-Single-15-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
63414,2022-12-03 10:43:40.326038+00:00,2023-02-06 07:38:58.540304+00:00,57353986052790,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1670064220196,NTNLTS-SP-Broad-Research-Single-13-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
20267,2022-06-10 21:00:39.843478+00:00,2023-02-06 07:38:56.717703+00:00,67377265078637,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894849494,T4MBCITW-SP-Exact-Scale-Single-11-B0B2TW9G3V-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20306,2022-06-10 21:02:31.598585+00:00,2023-02-06 07:38:56.924450+00:00,216512006674799,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894961244,HTSGWKI-SP-Exact-Scale-Single-10-B086LD7R2R-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20281,2022-06-10 21:01:16.012931+00:00,2023-02-06 07:38:57.052691+00:00,243414214015587,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894885663,T4MBHITW-SP-Exact-Scale-Single-5-B0B2TYMNP1-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85380,2023-01-16 21:10:03.968836+00:00,2023-02-06 07:38:59.623742+00:00,185279052817547,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903403833,T4MAFITW-SP-Exact-Scale-Single-6-B0BRYY2123-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
17405,2022-05-24 02:00:26.454738+00:00,2023-02-06 07:38:56.666112+00:00,167514218030759,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1653314883265,T40MBPR-SP-Broad-Research-1-B0B1YLR51M-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
20308,2022-06-10 21:02:36.442577+00:00,2023-02-06 07:38:56.720641+00:00,118482093160052,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894966091,HTSGWKI-SP-Exact-Scale-Single-12-B086LD7R2R-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20269,2022-06-10 21:00:44.737540+00:00,2023-02-06 07:38:56.730881+00:00,117467921951457,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894854387,T4MBCITW-SP-Exact-Scale-Single-13-B0B2TW9G3V-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20310,2022-06-10 21:02:41.483754+00:00,2023-02-06 07:38:56.765529+00:00,51321154915998,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894971134,HTSGWKI-SP-Exact-Scale-Single-14-B086LD7R2R-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20247,2022-06-10 20:59:32.688863+00:00,2023-02-06 07:38:56.714543+00:00,113014283807193,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894782328,HYTTMW-SP-Exact-Scale-Single-11-1737534215-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20268,2022-06-10 21:00:42.292690+00:00,2023-02-06 07:38:56.776447+00:00,241259886162138,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894851927,T4MBCITW-SP-Exact-Scale-Single-12-B0B2TW9G3V-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20319,2022-06-10 21:05:05.963146+00:00,2023-02-06 07:38:56.840223+00:00,138412149635040,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654895115613,CEOCLMIYK-SP-Exact-Scale-Single-3-B086Y6HLM2-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20245,2022-06-10 20:59:27.467445+00:00,2023-02-06 07:38:56.941908+00:00,193976017862242,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894777114,HYTTMW-SP-Exact-Scale-Single-9-1737534215-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
20285,2022-06-10 21:01:26.124785+00:00,2023-02-06 07:38:56.944774+00:00,147117556506763,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1656655345399,T4MBHITW-SP-Exact-Scale-Single-9-B0B2TYMNP1-Paperback,enabled,50,10,manual,20.00,True,True,0.00,Exact-Scale,
20253,2022-06-10 20:59:47.819406+00:00,2023-02-06 07:38:56.990548+00:00,81918769811661,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894797461,HYTTMW-SP-Exact-Scale-Single-17-1737534215-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
31559,2022-07-31 00:12:00.698233+00:00,2023-02-06 07:38:57.801247+00:00,174323400353871,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669544886118,T40MBBITW-SP-Broad-Research-2-B0B7QRT96S-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
14874,2022-05-15 02:00:14.234051+00:00,2023-02-06 07:38:56.588192+00:00,148479232645112,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659848027365,L40MHDM-SP-Broad-Research-1-B09X4VZXJJ-Paperback,enabled,0,10,legacyForSales,20.00,False,True,0.00,Broad-Research,
31590,2022-07-31 00:12:00.760767+00:00,2023-02-06 07:38:57.921265+00:00,159703667616326,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1664006057119,T40MBWFITW-SP-Broad-Research-1-B0B7QC7X2T-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
31505,2022-07-31 00:12:00.505412+00:00,2023-02-06 07:38:57.471617+00:00,250165080797182,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659190157433,T40MBCA-SP-Exact-Scale-Single-2-B0B7QLFTXP-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
31349,2022-07-29 12:51:17.603633+00:00,2023-02-06 07:38:57.485693+00:00,181158488897863,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1661892675258,CEOCLMIYK-SP-Exact-Scale-Single-2-B086Y6HLM2-Paperback2,enabled,50,0,legacyForSales,20.00,True,True,0.00,Exact-Scale,
31553,2022-07-31 00:12:00.685967+00:00,2023-02-06 07:38:57.782440+00:00,175257136559167,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659190325768,T40MBCCITW-SP-Exact-Scale-Single-2-B0B7QDFVBW-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
31573,2022-07-31 00:12:00.726531+00:00,2023-02-06 07:38:57.860857+00:00,213517517028753,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1659190440511,T40MBSRIA-SP-Exact-Scale-B0B7QLFTXC-Paperback,enabled,0,0,manual,50.00,False,True,0.00,Exact-Scale,
31574,2022-07-31 00:12:00.728493+00:00,2023-02-06 07:38:57.863882+00:00,19873962907624,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1663651162552,T40MBSRIA-SP-Broad-Research-1-B0B7QLFTXC-Paperback,enabled,10,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
31575,2022-07-31 00:12:00.730528+00:00,2023-02-06 07:38:57.867158+00:00,76199828666370,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1663304703180,T40MBSRIA-SP-Broad-Research-2-B0B7QLFTXC-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
56133,2022-11-21 09:02:51.667724+00:00,2023-02-06 07:38:58.180940+00:00,18272110064883,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1672758512154,PFABTAG-SP-Exact-Scale-Single-18-B0B9WCT28G-Paperback,enabled,50,10,manual,20.00,True,True,0.00,Exact-Scale,
56131,2022-11-21 09:02:46.670410+00:00,2023-02-06 07:38:58.213984+00:00,66474394620302,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021367841,PFABTAG-SP-Exact-Scale-Single-16-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
58970,2022-11-23 00:22:48.979573+00:00,2023-02-06 07:38:58.246397+00:00,166594584445313,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669162970901,NTNLTS-SP-Broad-Research-Single-1-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
56130,2022-11-21 09:02:44.209199+00:00,2023-02-06 07:38:58.274777+00:00,49189934525375,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021365368,PFABTAG-SP-Exact-Scale-Single-15-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
58983,2022-11-23 00:23:35.462733+00:00,2023-02-06 07:38:58.283074+00:00,242405060971259,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213068,NTNLTS-SP-Exact-Scale-Single-6-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
56138,2022-11-21 09:03:03.653035+00:00,2023-02-06 07:38:58.328565+00:00,229800005265397,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021384827,PFABTAG-SP-Exact-Scale-Single-23-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
58994,2022-11-23 00:24:00.638420+00:00,2023-02-06 07:38:58.332229+00:00,37180769158112,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213066,NTNLTS-SP-Exact-Scale-Single-17-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
58987,2022-11-23 00:23:44.955583+00:00,2023-02-06 07:38:58.388729+00:00,27257225622797,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213066,NTNLTS-SP-Exact-Scale-Single-10-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
56135,2022-11-21 09:02:56.193044+00:00,2023-02-06 07:38:58.468434+00:00,67652662398505,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021377375,PFABTAG-SP-Exact-Scale-Single-20-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
56126,2022-11-21 09:02:34.634153+00:00,2023-02-06 07:38:58.481928+00:00,154051171324037,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1669021355804,PFABTAG-SP-Exact-Scale-Single-11-B0B9WCT28G-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
58992,2022-11-23 00:23:56.076750+00:00,2023-02-06 07:38:58.485570+00:00,87473642610827,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499045988,NTNLTS-SP-Exact-Scale-Single-15-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
58993,2022-11-23 00:23:58.279368+00:00,2023-02-06 07:38:58.489255+00:00,154758247972770,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213067,NTNLTS-SP-Exact-Scale-Single-16-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
69892,2022-12-17 20:58:01.352704+00:00,2023-02-06 07:38:58.757323+00:00,158884879787837,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674577118152,T4CDIC-SP-Broad-Research-Single-4-B0BQ5CBB34-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69841,2022-12-17 20:54:23.314740+00:00,2023-02-06 07:38:59.269744+00:00,200124602194959,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310463040,T4MBCBITW-SP-Broad-Research-Single-1-B0BQ5243N4-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
58991,2022-11-23 00:23:53.825432+00:00,2023-02-06 07:38:58.518885+00:00,46121996272825,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671499213067,NTNLTS-SP-Exact-Scale-Single-14-B0BL52NN8M-Paperback,enabled,100,0,manual,20.00,True,True,0.00,Exact-Scale,
85350,2023-01-16 21:08:24.024334+00:00,2023-02-06 07:38:59.461710+00:00,153669347146641,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903303684,T4CPITW-SP-Exact-Scale-Single-16-B0BRZ2WMLS-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85249,2023-01-16 21:03:20.860590+00:00,2023-02-06 07:38:59.468129+00:00,176587729878913,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903000730,T4MBTFITW-SP-Broad-Research-Single-9-B0BRZ4J8RK-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85368,2023-01-16 21:08:56.817475+00:00,2023-02-06 07:38:59.478134+00:00,34972342477364,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903336686,T4CPITW-SP-Broad-Research-Single-8-B0BRZ2WMLS-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69802,2022-12-17 20:52:05.768190+00:00,2023-02-06 07:38:58.778418+00:00,23334560619215,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310325635,T4MATITW-SP-Exact-Scale-Single-1-B0BPVYN31W-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69821,2022-12-17 20:52:41.218286+00:00,2023-02-06 07:38:58.961210+00:00,32995434634699,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310361084,T4MATITW-SP-Broad-Research-Single-5-B0BPVYN31W-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69851,2022-12-17 20:55:40.233113+00:00,2023-02-06 07:38:58.969041+00:00,96407455501237,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310540104,T4CCIC-SP-Exact-Scale-Single-2-B0BQ5CCQCK-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69819,2022-12-17 20:52:39.153165+00:00,2023-02-06 07:38:59.027472+00:00,106764132726432,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673444630517,T4MATITW-SP-Broad-Research-Single-3-B0BPVYN31W-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69790,2022-12-17 19:43:01.963498+00:00,2023-02-06 07:38:59.069473+00:00,250179659962644,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671306181822,T4MBPITB-SP-Broad-Research-Single-1-B0BPR4Z57X-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
69828,2022-12-17 20:53:52.004843+00:00,2023-02-06 07:38:59.278690+00:00,89814918005314,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310431865,T4MBCBITW-SP-Exact-Scale-Single-3-B0BQ5243N4-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85321,2023-01-16 21:06:58.107242+00:00,2023-02-06 07:38:59.296970+00:00,269022780938134,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903217967,T4MBSITW-SP-Broad-Research-Single-1-B0BS1FNS6H-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85232,2023-01-16 21:02:48.524335+00:00,2023-02-06 07:38:59.316898+00:00,140593356847472,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902968394,T4MBTFITW-SP-Exact-Scale-Single-18-B0BRZ4J8RK-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85201,2023-01-16 21:01:21.578057+00:00,2023-02-06 07:38:59.585326+00:00,89128792210839,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902881445,T4MBCITW-SP-Broad-Research-Single-1-B0BRYZNQLX-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85244,2023-01-16 21:03:14.671386+00:00,2023-02-06 07:38:59.432686+00:00,281107228698503,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902994460,T4MBTFITW-SP-Broad-Research-Single-4-B0BRZ4J8RK-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85242,2023-01-16 21:03:12.419154+00:00,2023-02-06 07:39:00.251021+00:00,204053609966984,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902992287,T4MBTFITW-SP-Broad-Research-Single-2-B0BRZ4J8RK-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85288,2023-01-16 21:05:12.774519+00:00,2023-02-06 07:38:59.444802+00:00,226856418390623,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903112642,T4CCAITW-SP-Broad-Research-Single-8-B0BRZ2WQ2Y-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85402,2023-01-16 21:10:40.541155+00:00,2023-02-06 07:38:59.502338+00:00,175570180670823,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903440397,T4MAFITW-SP-Broad-Research-Single-2-B0BRYY2123-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85313,2023-01-16 21:06:35.481534+00:00,2023-02-06 07:38:59.513195+00:00,72956652449157,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903195311,T4MBSITW-SP-Exact-Scale-Single-19-B0BS1FNS6H-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85335,2023-01-16 21:08:08.691690+00:00,2023-02-06 07:38:59.518596+00:00,79361591693014,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903288559,T4CPITW-SP-Exact-Scale-Single-1-B0BRZ2WMLS-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85420,2023-01-16 21:11:53.562370+00:00,2023-02-06 07:38:59.760536+00:00,119288247073131,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903513425,T4CBITW-SP-Exact-Scale-Single-6-B0BRZ7H917-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
69829,2022-12-17 20:53:53.305736+00:00,2023-02-06 07:38:58.630718+00:00,58217753762472,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1671310433175,T4MBCBITW-SP-Exact-Scale-Single-4-B0BQ5243N4-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85363,2023-01-16 21:08:51.401108+00:00,2023-02-06 07:38:59.620333+00:00,65407043183036,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903331268,T4CPITW-SP-Broad-Research-Single-3-B0BRZ2WMLS-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85393,2023-01-16 21:10:17.745229+00:00,2023-02-06 07:38:59.669409+00:00,83250273309122,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903417443,T4MAFITW-SP-Exact-Scale-Single-19-B0BRYY2123-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85246,2023-01-16 21:03:17.417776+00:00,2023-02-06 07:38:59.693681+00:00,264441460967550,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902997291,T4MBTFITW-SP-Broad-Research-Single-6-B0BRZ4J8RK-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85352,2023-01-16 21:08:26.095483+00:00,2023-02-06 07:38:59.723093+00:00,202585236427218,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903305962,T4CPITW-SP-Exact-Scale-Single-18-B0BRZ2WMLS-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85449,2023-01-16 21:12:37.944415+00:00,2023-02-06 07:38:59.731019+00:00,59426022756832,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903557640,T4CBITW-SP-Broad-Research-Single-9-B0BRZ7H917-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85258,2023-01-16 21:04:24.527189+00:00,2023-02-06 07:38:59.806019+00:00,75885176650661,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903064389,T4CCAITW-SP-Exact-Scale-Single-4-B0BRZ2WQ2Y-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85202,2023-01-16 21:01:22.800364+00:00,2023-02-06 07:38:59.839326+00:00,139521674319818,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902882660,T4MBCITW-SP-Broad-Research-Single-2-B0BRYZNQLX-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85326,2023-01-16 21:07:03.756839+00:00,2023-02-06 07:38:59.848362+00:00,5006887906622,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903223622,T4MBSITW-SP-Broad-Research-Single-6-B0BS1FNS6H-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85418,2023-01-16 21:11:51.063867+00:00,2023-02-06 07:38:59.885981+00:00,475635864816,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903510925,T4CBITW-SP-Exact-Scale-Single-4-B0BRZ7H917-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85353,2023-01-16 21:08:27.077816+00:00,2023-02-06 07:38:59.903095+00:00,43660536698248,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903306951,T4CPITW-SP-Exact-Scale-Single-19-B0BRZ2WMLS-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85289,2023-01-16 21:05:13.950246+00:00,2023-02-06 07:39:00.022247+00:00,206545790951369,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903113821,T4CCAITW-SP-Broad-Research-Single-9-B0BRZ2WQ2Y-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85243,2023-01-16 21:03:13.396468+00:00,2023-02-06 07:39:00.042851+00:00,97783722027380,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902993264,T4MBTFITW-SP-Broad-Research-Single-3-B0BRZ4J8RK-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85168,2023-01-16 21:00:05.363767+00:00,2023-02-06 07:39:00.304143+00:00,169697597283262,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902805210,NTNLTS-SP-Broad-Research-Single-18-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
85268,2023-01-16 21:04:35.627051+00:00,2023-02-06 07:39:00.103058+00:00,180168488606831,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903075496,T4CCAITW-SP-Exact-Scale-Single-14-B0BRZ2WQ2Y-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85166,2023-01-16 21:00:01.617901+00:00,2023-02-06 07:39:00.266104+00:00,189167360753808,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673902801481,NTNLTS-SP-Broad-Research-Single-16-B0BL52NN8M-Paperback,enabled,50,0,legacyForSales,20.00,True,True,0.00,Broad-Research,
13006,2022-04-12 20:09:40.680537+00:00,2023-02-06 07:39:00.648723+00:00,90946918402268,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1652603538796,Flowers-SP-Exact-Scale-B09V5PVTQG-Paperback,enabled,51,51,manual,50.00,True,True,0.00,Exact-Scale,
20302,2022-06-10 21:02:21.415362+00:00,2023-02-06 07:38:56.786561+00:00,141935138619909,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1654894951065,HTSGWKI-SP-Exact-Scale-Single-6-B086LD7R2R-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
31367,2022-07-30 00:11:58.849496+00:00,2023-02-06 07:38:57.494716+00:00,181844760519635,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1674309955375,T40MBBOTTR-SP-Broad-Research-2-B0B7CS6GDJ-Paperback,enabled,0,0,legacyForSales,20.00,False,True,0.00,Broad-Research,
69767,2022-12-17 19:41:11.832208+00:00,2023-02-06 07:38:59.088016+00:00,154570403357113,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1672758512154,T4MBPITB-SP-Broad-Research-Single-2-B0BPQ7Z14W-Paperback,enabled,50,10,legacyForSales,20.00,True,True,0.00,Broad-Research,
85300,2023-01-16 21:06:21.779452+00:00,2023-02-06 07:38:59.329256+00:00,145839248178407,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903181646,T4MBSITW-SP-Exact-Scale-Single-6-B0BS1FNS6H-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
85398,2023-01-16 21:10:22.609046+00:00,2023-02-06 07:39:00.014408+00:00,209100555880788,,111,sponsoredProducts,manual,CAMPAIGN_STATUS_ENABLED,1673903422472,T4MAFITW-SP-Exact-Scale-Single-24-B0BRYY2123-Paperback,enabled,50,0,manual,20.00,True,True,0.00,Exact-Scale,
