id,created_at,updated_at,keyword_id,keyword_type,campaign_id,ad_group_id,state,keyword_text,match_type,bid,serving_status,last_updated_date_on_amazon
4290765,2022-07-16 12:58:31.350592+00:00,2022-07-16 12:58:31.350596+00:00,84191418319878,Positive,26356,135276473292776,enabled,reading picture books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315852
4367416,2022-08-02 00:27:08.482292+00:00,2022-08-02 00:27:08.482296+00:00,84303758883301,Positive,31575,204377733126935,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776301
3789514,2022-05-25 02:36:27.729949+00:00,2022-05-25 02:36:27.729953+00:00,84462996594390,Positive,17405,104803234017520,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924817
4022065,2022-06-15 00:22:29.038007+00:00,2022-06-15 00:22:29.038011+00:00,84539266056709,Positive,20268,74144053814934,enabled,gifts for someone with dementia,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779337
4293868,2022-07-16 12:58:31.425596+00:00,2022-07-16 12:58:31.425600+00:00,84633361088629,Positive,26324,91423001386501,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779685
3329391,2022-05-16 02:31:12.636465+00:00,2022-05-16 02:31:12.636468+00:00,84739146439463,Positive,14883,82908214502190,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924981
6180612,2023-01-23 18:01:26.223110+00:00,2023-01-23 18:01:26.223115+00:00,85001356236643,Positive,87784,22989664906346,enabled,toddler book anger,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1674496853398
4365043,2022-08-02 00:27:08.423326+00:00,2022-08-02 00:27:08.423330+00:00,85609609855957,Positive,31526,92623977428076,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924979
6171838,2023-01-22 00:36:11.270882+00:00,2023-01-22 00:36:11.270888+00:00,85752434294847,Positive,26344,159234040552137,enabled,coloring book for adults with dementia,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775138
4352914,2022-07-31 00:23:10.556389+00:00,2022-07-31 00:23:10.556413+00:00,85804764242792,Positive,31385,105011991845485,enabled,master your emotions,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734067
4353022,2022-07-31 00:23:10.559278+00:00,2022-07-31 00:23:10.559282+00:00,86244198743318,Positive,31367,280361919060818,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664811403196
4022107,2022-06-15 00:22:29.039072+00:00,2022-06-15 00:22:29.039076+00:00,86341872921007,Positive,20298,87650167904761,enabled,ikigai book,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925144
6070819,2023-01-16 21:16:32.274259+00:00,2023-01-16 21:16:32.274264+00:00,86715156359809,Positive,85176,250438851062612,enabled,alzheimers activities,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902867608
4353028,2022-07-31 00:23:10.559423+00:00,2022-07-31 00:23:10.559427+00:00,87056531738436,Positive,31385,105011991845485,enabled,dimentia book,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779655
4352970,2022-07-31 00:23:10.557932+00:00,2022-07-31 00:23:10.557938+00:00,88285089189867,Positive,31387,105717556026360,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924816
4293869,2022-07-16 12:58:31.425618+00:00,2022-07-16 12:58:31.425622+00:00,88380081669089,Positive,26324,91423001386501,enabled,dementia books,broad,0.40,TARGETING_CLAUSE_STATUS_LIVE,1675008268648
4353029,2022-07-31 00:23:10.559459+00:00,2022-07-31 00:23:10.559465+00:00,88579654212436,Positive,31365,2893599704296,enabled,picture books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925146
4367424,2022-08-02 00:27:08.482484+00:00,2022-08-02 00:27:08.482488+00:00,88782671576175,Positive,31589,231376993526231,enabled,dimentia book,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779332
6171809,2023-01-22 00:36:11.270024+00:00,2023-01-22 00:36:11.270029+00:00,88831301427134,Positive,13006,102465080229824,enabled,picture book of flowers,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1674794794984
4290768,2022-07-16 12:58:31.350662+00:00,2022-07-16 12:58:31.350666+00:00,89156688280983,Positive,26356,135276473292776,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923631
4353001,2022-07-31 00:23:10.558736+00:00,2022-07-31 00:23:10.558740+00:00,89663540121555,Positive,31367,280361919060818,enabled,seniors dementia,broad,0.62,TARGETING_CLAUSE_STATUS_LIVE,1675181059476
4352916,2022-07-31 00:23:10.556483+00:00,2022-07-31 00:23:10.556487+00:00,89945629355872,Positive,31386,279915131462939,enabled,dementia book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924974
5731635,2022-12-17 21:05:41.932739+00:00,2022-12-17 21:05:41.932745+00:00,90229049227651,Positive,69822,145848838914522,enabled,senior picture book,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141918
6072439,2023-01-16 21:16:32.322878+00:00,2023-01-16 21:16:32.322883+00:00,90371747723492,Positive,85177,65073410772991,enabled,gifts for elderly in nursing home,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902867599
4022152,2022-06-15 00:22:29.040188+00:00,2022-06-15 00:22:29.040192+00:00,90901473004841,Positive,20293,275629559180684,enabled,gifts for patients with dementia,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779493
5735011,2022-12-17 21:05:42.036506+00:00,2022-12-17 21:05:42.036511+00:00,91248484952797,Positive,69807,141166889259195,enabled,christmas gifts for elderly parents,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141385
3215063,2022-04-14 02:36:56.822135+00:00,2022-04-14 02:36:56.822139+00:00,91534566023004,Positive,13013,116956804643636,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924119
3215119,2022-04-14 02:36:56.823453+00:00,2022-04-14 02:36:56.823457+00:00,91581248470054,Positive,13019,65188858190233,enabled,the art of dementia care,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924978
5141218,2022-11-21 09:04:11.792651+00:00,2022-11-21 09:04:11.792655+00:00,91823933987230,Positive,56141,209428324662055,enabled,pillow talk poetry,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694836245
5733305,2022-12-17 21:05:41.984563+00:00,2022-12-17 21:05:41.984569+00:00,92017875840579,Positive,69805,22807484606875,enabled,alzheimers books,exact,0.51,TARGETING_CLAUSE_STATUS_LIVE,1672847092900
5733307,2022-12-17 21:05:41.984631+00:00,2022-12-17 21:05:41.984637+00:00,92295324182215,Positive,69876,140969646413626,enabled,gifts for elderly in nursing home,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047142082
3330202,2022-05-16 02:31:12.655112+00:00,2022-05-16 02:31:12.655116+00:00,92616786828468,Positive,14874,186585435543001,enabled,alzheimers stories,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734106
5320044,2022-12-04 01:11:14.288582+00:00,2022-12-04 01:11:14.288589+00:00,92950803295711,Positive,63410,249191030662021,enabled,childrens picture book,broad,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694832980
6071616,2023-01-16 21:16:32.298101+00:00,2023-01-16 21:16:32.298106+00:00,93329498847342,Positive,85202,39332893030022,enabled,books seniors,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902891810
4364212,2022-08-02 00:27:08.403486+00:00,2022-08-02 00:27:08.403490+00:00,93436689817506,Positive,31590,184908734358735,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926025
6068507,2023-01-16 21:16:32.204122+00:00,2023-01-16 21:16:32.204127+00:00,93816324292022,Positive,85260,44742794627606,enabled,dementia books,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903091627
3215104,2022-04-14 02:36:56.823107+00:00,2022-04-14 02:36:56.823110+00:00,94240862917947,Positive,13019,65188858190233,enabled,book about dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923794
5735033,2022-12-17 21:05:42.037184+00:00,2022-12-17 21:05:42.037189+00:00,94497865785432,Positive,69894,101329727104954,enabled,senior picture book,broad,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047142239
6171816,2023-01-22 00:36:11.270228+00:00,2023-01-22 00:36:11.270233+00:00,94784165278325,Positive,31589,231376993526231,enabled,crafts for seniors with dementia,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775141
6068493,2023-01-16 21:16:32.203621+00:00,2023-01-16 21:16:32.203652+00:00,95110670724937,Positive,85182,216460912265471,enabled,mind games for dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902867815
3215096,2022-04-14 02:36:56.822919+00:00,2022-04-14 02:36:56.822923+00:00,95174725118547,Positive,13007,236347869197919,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130777784
5734972,2022-12-17 21:05:42.035378+00:00,2022-12-17 21:05:42.035384+00:00,95330712034392,Positive,69802,251521862360438,enabled,dementia activities for seniors,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047142250
3789499,2022-05-25 02:36:27.729609+00:00,2022-05-25 02:36:27.729613+00:00,96033664861436,Positive,17406,138808908844221,enabled,dementia activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926061
4352965,2022-07-31 00:23:10.557778+00:00,2022-07-31 00:23:10.557783+00:00,96146760409541,Positive,31387,105717556026360,enabled,games for seniors with dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924815
6072415,2023-01-16 21:16:32.322158+00:00,2023-01-16 21:16:32.322164+00:00,96186688930715,Positive,85309,110387369523828,enabled,dementia coloring,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903204347
6180607,2023-01-23 18:01:26.222966+00:00,2023-01-23 18:01:26.222972+00:00,96244986151618,Positive,87783,121312765972737,enabled,children book anger,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1674496853381
5731630,2022-12-17 21:05:41.932569+00:00,2022-12-17 21:05:41.932575+00:00,96540685163999,Positive,69789,136431068687537,enabled,picture book senior with dementia,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141764
4022029,2022-06-15 00:22:29.037085+00:00,2022-06-15 00:22:29.037089+00:00,96904447153072,Positive,14874,186585435543001,enabled,alzheimers actividades para adultos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779514
6180614,2023-01-23 18:01:26.223166+00:00,2023-01-23 18:01:26.223171+00:00,96920397138022,Positive,87776,152940058751845,enabled,books about sharing for toddlers,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1674496853382
4022105,2022-06-15 00:22:29.039022+00:00,2022-06-15 00:22:29.039026+00:00,97356321676809,Positive,20250,185246414048750,enabled,preschool prep,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923966
4291530,2022-07-16 12:58:31.369513+00:00,2022-07-16 12:58:31.369517+00:00,97641904540341,Positive,26357,74072123893935,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779339
4367396,2022-08-02 00:27:08.481788+00:00,2022-08-02 00:27:08.481792+00:00,97734421065964,Positive,31575,204377733126935,enabled,dementia books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1664447299552
4022102,2022-06-15 00:22:29.038948+00:00,2022-06-15 00:22:29.038952+00:00,98295455625545,Positive,20306,50510337039675,enabled,japanese books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924832
4352938,2022-07-31 00:23:10.557067+00:00,2022-07-31 00:23:10.557071+00:00,98910132243435,Positive,31366,33942090731648,enabled,paintings by renoir,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923960
4352926,2022-07-31 00:23:10.556746+00:00,2022-07-31 00:23:10.556754+00:00,98948523642010,Positive,31376,28588686254455,enabled,dementia book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130776795
4293075,2022-07-16 12:58:31.406782+00:00,2022-07-16 12:58:31.406785+00:00,100331636789997,Positive,26346,84878008856784,enabled,activities for alzheimers patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315054
3215964,2022-04-14 02:36:56.843687+00:00,2022-04-14 02:36:56.843691+00:00,100576268280523,Positive,13025,58270958708962,enabled,kaizen way book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552313871
4293876,2022-07-16 12:58:31.425776+00:00,2022-07-16 12:58:31.425780+00:00,100713974739488,Positive,26324,91423001386501,enabled,picture books about dogs,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552316026
5735001,2022-12-17 21:05:42.036215+00:00,2022-12-17 21:05:42.036220+00:00,100848061338190,Positive,69831,132174144592000,enabled,christmas gifts for elderly parents,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694837713
4365045,2022-08-02 00:27:08.423372+00:00,2022-08-02 00:27:08.423376+00:00,101025451008983,Positive,31526,92623977428076,enabled,colorful photos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315157
4294585,2022-07-16 12:58:31.442486+00:00,2022-07-16 12:58:31.442490+00:00,101470945454627,Positive,26335,119976750713593,enabled,gifts for dementia patients men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315178
4366587,2022-08-02 00:27:08.461307+00:00,2022-08-02 00:27:08.461310+00:00,101699263296257,Positive,31558,159150311012988,enabled,dementia book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130777742
4352955,2022-07-31 00:23:10.557517+00:00,2022-07-31 00:23:10.557521+00:00,102173374361808,Positive,31387,105717556026360,enabled,book about dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1668667965833
6171810,2023-01-22 00:36:11.270053+00:00,2023-01-22 00:36:11.270058+00:00,102737057677753,Positive,13006,102465080229824,enabled,picture books for alzheimer patients,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775147
3789486,2022-05-25 02:36:27.729313+00:00,2022-05-25 02:36:27.729316+00:00,103864649366323,Positive,17406,138808908844221,enabled,activities for alzheimers patients,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314999
6069296,2023-01-16 21:16:32.228630+00:00,2023-01-16 21:16:32.228635+00:00,104393769448669,Positive,85208,144862412912003,enabled,reading picture books,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902891799
5734147,2022-12-17 21:05:42.010207+00:00,2022-12-17 21:05:42.010212+00:00,104512374773679,Positive,69879,75222501036284,enabled,christmas gifts for elderly parents,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141388
4364209,2022-08-02 00:27:08.403415+00:00,2022-08-02 00:27:08.403419+00:00,104542708890904,Positive,31590,184908734358735,enabled,paintings by renoir,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779515
3215043,2022-04-14 02:36:56.821672+00:00,2022-04-14 02:36:56.821676+00:00,104896691906927,Positive,13013,116956804643636,enabled,alzheimers stories,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926178
4367386,2022-08-02 00:27:08.481547+00:00,2022-08-02 00:27:08.481551+00:00,105733760947155,Positive,31510,159783390522064,enabled,paintings by renoir,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779336
4366583,2022-08-02 00:27:08.461210+00:00,2022-08-02 00:27:08.461214+00:00,105900764927105,Positive,31553,274139607725397,enabled,alzheimers activities,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923804
4364208,2022-08-02 00:27:08.403392+00:00,2022-08-02 00:27:08.403395+00:00,105993041193245,Positive,31590,184908734358735,enabled,books seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665470506371
3215111,2022-04-14 02:36:56.823268+00:00,2022-04-14 02:36:56.823272+00:00,106309375363880,Positive,13019,65188858190233,enabled,alzheimers stories,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924978
4293092,2022-07-16 12:58:31.407200+00:00,2022-07-16 12:58:31.407205+00:00,106541221749866,Positive,26323,201115606175088,enabled,colorful photos,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552316017
3215131,2022-04-14 02:36:56.823785+00:00,2022-04-14 02:36:56.823790+00:00,106620962673790,Positive,13019,65188858190233,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1669382172674
4022092,2022-06-15 00:22:29.038695+00:00,2022-06-15 00:22:29.038699+00:00,106653768451949,Positive,20284,198340154588738,enabled,activities for patients with dementia,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926211
6070861,2023-01-16 21:16:32.275529+00:00,2023-01-16 21:16:32.275534+00:00,107137382222904,Positive,85433,20210345804317,enabled,gifts for dementia patients men,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903535718
4022127,2022-06-15 00:22:29.039578+00:00,2022-06-15 00:22:29.039584+00:00,107638512265368,Positive,20283,206040053431473,enabled,gifts for elderly in nursing home,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924993
4352995,2022-07-31 00:23:10.558587+00:00,2022-07-31 00:23:10.558592+00:00,108072553626469,Positive,31377,274815242335350,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779495
4365822,2022-08-02 00:27:08.441843+00:00,2022-08-02 00:27:08.441846+00:00,108162171993466,Positive,31591,57065584648515,enabled,dementia activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923811
3215940,2022-04-14 02:36:56.843130+00:00,2022-04-14 02:36:56.843134+00:00,108276532732090,Positive,13025,58270958708962,enabled,ikigai the japanese secret to a long and happy life,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552316612
4022117,2022-06-15 00:22:29.039317+00:00,2022-06-15 00:22:29.039321+00:00,108427637444642,Positive,20245,265164414375852,enabled,homeschool kindergarten,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924983
4022070,2022-06-15 00:22:29.038129+00:00,2022-06-15 00:22:29.038133+00:00,108495894311006,Positive,20289,48188892288182,enabled,alzheimers gifts,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924112
5733310,2022-12-17 21:05:41.984722+00:00,2022-12-17 21:05:41.984727+00:00,108644158035324,Positive,69809,40008794866928,enabled,dementia gifts for elderly,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141926
5735003,2022-12-17 21:05:42.036274+00:00,2022-12-17 21:05:42.036279+00:00,109671874650454,Positive,69780,27168682849355,enabled,christmas gifts for elderly parents,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141365
6180609,2023-01-23 18:01:26.223024+00:00,2023-01-23 18:01:26.223029+00:00,109677539989676,Positive,87772,39160141974845,enabled,books on anger for kids,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1674496853388
3215077,2022-04-14 02:36:56.822462+00:00,2022-04-14 02:36:56.822466+00:00,109701501252696,Positive,13007,236347869197919,enabled,games for seniors with dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926020
4293070,2022-07-16 12:58:31.406667+00:00,2022-07-16 12:58:31.406671+00:00,110019737896982,Positive,26346,84878008856784,enabled,alzheimers stories,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779676
4368182,2022-08-02 00:27:08.501480+00:00,2022-08-02 00:27:08.501484+00:00,110069120174388,Positive,31527,18368241855536,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130779516
4352944,2022-07-31 00:23:10.557214+00:00,2022-07-31 00:23:10.557218+00:00,110182250717588,Positive,31366,33942090731648,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923962
3215127,2022-04-14 02:36:56.823647+00:00,2022-04-14 02:36:56.823654+00:00,111102880688106,Positive,13019,65188858190233,enabled,birds magazine,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314013
3215117,2022-04-14 02:36:56.823407+00:00,2022-04-14 02:36:56.823410+00:00,111298951418202,Positive,13019,65188858190233,enabled,alzheimers gifts for men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1658066860897
3329361,2022-05-16 02:31:12.635776+00:00,2022-05-16 02:31:12.635780+00:00,111893910272788,Positive,14883,82908214502190,enabled,book about dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924981
6072429,2023-01-16 21:16:32.322571+00:00,2023-01-16 21:16:32.322576+00:00,112049130619076,Positive,85352,28216658883795,enabled,games for seniors with dementia,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903315878
4366595,2022-08-02 00:27:08.461503+00:00,2022-08-02 00:27:08.461507+00:00,112084138086080,Positive,31558,159150311012988,enabled,alzheimers books,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694926024
3215070,2022-04-14 02:36:56.822297+00:00,2022-04-14 02:36:56.822301+00:00,112345867286300,Positive,13007,236347869197919,enabled,seniors dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923954
4022071,2022-06-15 00:22:29.038154+00:00,2022-06-15 00:22:29.038158+00:00,113410809350065,Positive,20280,62686655464524,enabled,alzheimers books,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552312120
6216121,2023-01-29 00:35:54.206913+00:00,2023-01-29 00:35:54.206939+00:00,113744051389569,Positive,87371,129659180952856,enabled,alzheimers gifts,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674896548166
3215056,2022-04-14 02:36:56.821972+00:00,2022-04-14 02:36:56.821976+00:00,114075293166631,Positive,13013,116956804643636,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924116
5731645,2022-12-17 21:05:41.933044+00:00,2022-12-17 21:05:41.933050+00:00,114374178590854,Positive,69775,185003482472449,enabled,dementia activities for seniors,exact,0.59,TARGETING_CLAUSE_STATUS_LIVE,1672047141608
3789483,2022-05-25 02:36:27.729190+00:00,2022-05-25 02:36:27.729214+00:00,114823942211354,Positive,17406,138808908844221,enabled,gifts for dementia patients men,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665130778679
4352921,2022-07-31 00:23:10.556608+00:00,2022-07-31 00:23:10.556612+00:00,115246493926619,Positive,31386,279915131462939,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924973
6171798,2023-01-22 00:36:11.269706+00:00,2023-01-22 00:36:11.269711+00:00,115252890717566,Positive,26333,84348824309559,enabled,animal picture books,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775146
3215052,2022-04-14 02:36:56.821880+00:00,2022-04-14 02:36:56.821884+00:00,115735446328781,Positive,13013,116956804643636,enabled,dementia books for caregivers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925167
5160159,2022-11-23 00:26:27.503502+00:00,2022-11-23 00:26:27.503506+00:00,115987279133738,Positive,58983,43988293000477,enabled,childrens book behavior,exact,0.78,TARGETING_CLAUSE_STATUS_LIVE,1671694834481
4353005,2022-07-31 00:23:10.558840+00:00,2022-07-31 00:23:10.558844+00:00,116036054805654,Positive,31367,280361919060818,enabled,book about dementia,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694925301
4022149,2022-06-15 00:22:29.040119+00:00,2022-06-15 00:22:29.040123+00:00,116133848705220,Positive,20297,81130401836032,enabled,ikigai,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1669648946784
4022076,2022-06-15 00:22:29.038277+00:00,2022-06-15 00:22:29.038281+00:00,116785388337276,Positive,20256,74341176328087,enabled,toddler curriculum,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694923802
6073950,2023-01-16 21:16:32.368182+00:00,2023-01-16 21:16:32.368187+00:00,116813122485360,Positive,85282,194901296535922,enabled,books seniors,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903115710
6171822,2023-01-22 00:36:11.270402+00:00,2023-01-22 00:36:11.270407+00:00,117557155139827,Positive,13018,75900493829017,enabled,bird picture book for adults with dementia,exact,0.67,TARGETING_CLAUSE_STATUS_LIVE,1674285775171
5140195,2022-11-21 09:04:11.769740+00:00,2022-11-21 09:04:11.769758+00:00,118037460257270,Positive,56118,102731641361602,enabled,pillow thoughts,exact,0.17,TARGETING_CLAUSE_STATUS_LIVE,1671694833168
4293897,2022-07-16 12:58:31.426270+00:00,2022-07-16 12:58:31.426273+00:00,118163949269723,Positive,26368,133521752510699,enabled,dementia activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1671694924819
3329387,2022-05-16 02:31:12.636375+00:00,2022-05-16 02:31:12.636379+00:00,118247216325785,Positive,14883,82908214502190,enabled,bird photography book,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552315109
5734994,2022-12-17 21:05:42.036014+00:00,2022-12-17 21:05:42.036019+00:00,118489526678747,Positive,69791,202989211619005,enabled,dementia gifts,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1673256381420
4368184,2022-08-02 00:27:08.501528+00:00,2022-08-02 00:27:08.501533+00:00,119199938954017,Positive,31527,18368241855536,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314025
4291546,2022-07-16 12:58:31.369915+00:00,2022-07-16 12:58:31.369919+00:00,119244121557010,Positive,26345,54252625781293,enabled,dementia and alzheimers,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552314347
6072396,2023-01-16 21:16:32.321598+00:00,2023-01-16 21:16:32.321603+00:00,119914798223870,Positive,85215,39475442074630,enabled,dementia activities for seniors,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673902977474
3330225,2022-05-16 02:31:12.655651+00:00,2022-05-16 02:31:12.655654+00:00,120103218343311,Positive,14874,186585435543001,enabled,picture bible,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734107
6073978,2023-01-16 21:16:32.369019+00:00,2023-01-16 21:16:32.369024+00:00,121311619775426,Positive,85442,16320628478020,enabled,books seniors,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903559949
4291545,2022-07-16 12:58:31.369891+00:00,2022-07-16 12:58:31.369895+00:00,121610024074540,Positive,26344,159234040552137,enabled,dimentia book,exact,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665552316451
6072388,2023-01-16 21:16:32.321364+00:00,2023-01-16 21:16:32.321369+00:00,121628887681378,Positive,85394,240941499463017,enabled,activities for seniors,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903425606
6073949,2023-01-16 21:16:32.368154+00:00,2023-01-16 21:16:32.368159+00:00,121864064470650,Positive,85325,239501667839606,enabled,nursing memory book,broad,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903229004
4022139,2022-06-15 00:22:29.039888+00:00,2022-06-15 00:22:29.039892+00:00,122737415023605,Positive,20285,30257359558575,enabled,nursing home gifts for residents,exact,0.76,TARGETING_CLAUSE_STATUS_LIVE,1671694833659
6073969,2023-01-16 21:16:32.368758+00:00,2023-01-16 21:16:32.368763+00:00,124361107862847,Positive,85348,79400606999364,enabled,activities for alzheimers patients,exact,0.33,TARGETING_CLAUSE_STATUS_LIVE,1673903315887
3330215,2022-05-16 02:31:12.655423+00:00,2022-05-16 02:31:12.655427+00:00,124588201533284,Positive,14874,186585435543001,enabled,activities for seniors,broad,0.11,TARGETING_CLAUSE_STATUS_LIVE,1665551734107
