id,created_at,updated_at,campaign_id,date,report_type,impressions,clicks,spend,sales,orders,kenp_royalties,placement,ad_id,ad_group_id,ad_group_name,target_id,keyword_text,query,match_type,asin,keyword_id,target_expression,target_text,target_type,units_sold_14d,attributed_conversions_30d
60759262,2022-12-30 14:33:34.186783+00:00,2022-12-30 14:33:34.186808+00:00,31494,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,43315119293540,T40MBCA-SP-Broad-Research-1-B0B7QLFTXP-Paperback,175639093270558,books seniors,,broad,,0,,,,0,0
60759263,2022-12-30 14:33:34.195556+00:00,2022-12-30 14:33:34.195580+00:00,31494,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,43315119293540,T40MBCA-SP-Broad-Research-1-B0B7QLFTXP-Paperback,258583029381037,alzheimers books,,broad,,0,,,,0,0
60763763,2022-12-30 14:34:17.104461+00:00,2022-12-30 14:34:17.104488+00:00,69829,2022-12-27,targets,519,0,0.00,0.00,0,0,,1,196143503158903,T4MBCBITW-SP-Exact-Scale-Single-4-B0BQ5243N4-Paperback,146932176801294,alzheimers books,,exact,,0,,,,0,0
60764884,2022-12-30 14:34:27.098064+00:00,2022-12-30 14:34:27.098090+00:00,20305,2022-12-27,targets,32,0,0.00,0.00,0,0,,1,55730460965366,HTSGWKI-SP-Exact-Scale-Single-9-B086LD7R2R-Paperback,163212823228589,kaizen,,exact,,0,,,,0,0
60758344,2022-12-30 14:33:25.007886+00:00,2022-12-30 14:33:25.007910+00:00,63416,2022-12-27,targets,6,0,0.00,0.00,0,0,,1,272347967451385,NTNLTS-SP-Broad-Research-Single-15-B0BL52NN8M-Paperback,166783352200210,learn to share,,broad,,0,,,,0,0
60758343,2022-12-30 14:33:24.999393+00:00,2022-12-30 14:33:24.999417+00:00,63413,2022-12-27,targets,15,0,0.00,0.00,0,0,,1,147121781095585,NTNLTS-SP-Broad-Research-Single-12-B0BL52NN8M-Paperback,197863914642429,teach children,,broad,,0,,,,0,0
60760061,2022-12-30 14:33:41.382636+00:00,2022-12-30 14:33:41.382661+00:00,69794,2022-12-27,targets,84,1,0.59,0.00,0,0,,1,238062077401330,T4MBPITB-SP-Broad-Research-Single-5-B0BPR4Z57X-Paperback,171237002932809,dementia picture,,broad,,0,,,,0,0
60764287,2022-12-30 14:34:22.039814+00:00,2022-12-30 14:34:22.039909+00:00,31540,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,240615736579124,T40MBFGITW-SP-Exact-Scale-Single-5-B0B7QGX45P-Paperback,276231861459676,nursing home gifts for residents,,exact,,0,,,,0,0
60763765,2022-12-30 14:34:17.122650+00:00,2022-12-30 14:34:17.122674+00:00,69753,2022-12-27,targets,10,0,0.00,0.00,0,0,,1,210563116688872,T4MBPITB-SP-Exact-Scale-Single-3-B0BPQ7Z14W-Paperback,180784463265034,gifts for elderly in nursing home,,exact,,0,,,,0,0
60759261,2022-12-30 14:33:34.178196+00:00,2022-12-30 14:33:34.178222+00:00,31526,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,92623977428076,T40MBFGITW-SP-Broad-Research-1-B0B7QGX45P-Paperback,257326667501257,alzheimers books,,broad,,0,,,,0,0
60759260,2022-12-30 14:33:34.168787+00:00,2022-12-30 14:33:34.168811+00:00,31526,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,92623977428076,T40MBFGITW-SP-Broad-Research-1-B0B7QGX45P-Paperback,85609609855957,books seniors,,broad,,0,,,,0,0
60764561,2022-12-30 14:34:24.187621+00:00,2022-12-30 14:34:24.187644+00:00,69821,2022-12-27,targets,57,2,1.18,0.00,0,0,,1,220886750551765,T4MATITW-SP-Broad-Research-Single-5-B0BPVYN31W-Paperback,203938770878260,dementia picture,,broad,,0,,,,0,0
60764556,2022-12-30 14:34:24.150782+00:00,2022-12-30 14:34:24.150804+00:00,58975,2022-12-27,targets,3,0,0.00,0.00,0,0,,1,112092946495602,NTNLTS-SP-Broad-Research-Single-6-B0BL52NN8M-Paperback,205099220919188,kids behavior book,,broad,,0,,,,0,0
60758221,2022-12-30 14:33:23.981620+00:00,2022-12-30 14:33:23.981641+00:00,20260,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,177913618114424,T4MBCITW-SP-Exact-Scale-Single-4-B0B2TW9G3V-Paperback,30529939826511,alzheimers books,,exact,,0,,,,0,0
60762716,2022-12-30 14:34:06.913232+00:00,2022-12-30 14:34:06.913257+00:00,31495,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,124990752218951,T40MBCA-SP-Broad-Research-2-B0B7QLFTXP-Paperback,226880308402993,seniors dementia,,broad,,0,,,,0,0
60765360,2022-12-30 14:34:31.036644+00:00,2022-12-30 14:34:31.036666+00:00,69826,2022-12-27,targets,16,1,0.58,0.00,0,0,,1,246916301935640,T4MBCBITW-SP-Exact-Scale-Single-1-B0BQ5243N4-Paperback,56028678174277,dementia activities for seniors,,exact,,0,,,,0,0
60758341,2022-12-30 14:33:24.984962+00:00,2022-12-30 14:33:24.984985+00:00,58980,2022-12-27,targets,146,0,0.00,0.00,0,0,,1,104326967174157,NTNLTS-SP-Exact-Scale-Single-3-B0BL52NN8M-Paperback,219703560084837,social emotional books for kids,,exact,,0,,,,0,0
60761401,2022-12-30 14:33:54.024435+00:00,2022-12-30 14:33:54.024498+00:00,26335,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,119976750713593,T40MBBAITW-SP-Broad-Research-2-B0B5KQJ379-Paperback,128614557684992,activities for seniors,,broad,,0,,,,0,0
60759688,2022-12-30 14:33:38.085127+00:00,2022-12-30 14:33:38.085154+00:00,69754,2022-12-27,targets,703,0,0.00,0.00,0,0,,1,36322509444979,T4MBPITB-SP-Exact-Scale-Single-4-B0BPQ7Z14W-Paperback,52766871387355,alzheimers books,,exact,,0,,,,0,0
60759039,2022-12-30 14:33:31.936483+00:00,2022-12-30 14:33:31.936508+00:00,31542,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,6454779012454,T40MBCCITW-SP-Broad-Research-1-B0B7QDFVBW-Paperback,258300200770837,books seniors,,broad,,0,,,,0,0
60759040,2022-12-30 14:33:31.950965+00:00,2022-12-30 14:33:31.950992+00:00,31542,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,6454779012454,T40MBCCITW-SP-Broad-Research-1-B0B7QDFVBW-Paperback,232382313711031,alzheimers books,,broad,,0,,,,0,0
60760948,2022-12-30 14:33:49.920155+00:00,2022-12-30 14:33:49.920177+00:00,69865,2022-12-27,targets,32,0,0.00,0.00,0,0,,1,280575340360625,T4CCIC-SP-Broad-Research-Single-1-B0BQ5CCQCK-Paperback,64879849868393,senior dementia,,broad,,0,,,,0,0
60765363,2022-12-30 14:34:31.066767+00:00,2022-12-30 14:34:31.066791+00:00,69868,2022-12-27,targets,28,0,0.00,0.00,0,0,,1,192219889395460,T4CCIC-SP-Broad-Research-Single-4-B0BQ5CCQCK-Paperback,83242516967196,alzheimers gifts,,broad,,0,,,,0,0
60764552,2022-12-30 14:34:24.095162+00:00,2022-12-30 14:34:24.095208+00:00,56122,2022-12-27,targets,11,0,0.00,0.00,0,0,,1,197300952763001,PFABTAG-SP-Exact-Scale-Single-7-B0B9WCT28G-Paperback,127424406880949,the words i wish i said,,exact,,0,,,,0,0
60765359,2022-12-30 14:34:31.028294+00:00,2022-12-30 14:34:31.028315+00:00,69842,2022-12-27,targets,79,2,0.99,0.00,0,0,,1,235753520103641,T4MBCBITW-SP-Broad-Research-Single-2-B0BQ5243N4-Paperback,144982395327957,dementia gifts,,broad,,0,,,,0,0
60762445,2022-12-30 14:34:04.067964+00:00,2022-12-30 14:34:04.067992+00:00,31377,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,274815242335350,T40MBBOTA-SP-Broad-Research-2-B0B7Q194SY-Paperback,161376519010167,dementia books,,broad,,0,,,,0,0
60765347,2022-12-30 14:34:30.940248+00:00,2022-12-30 14:34:30.940273+00:00,31552,2022-12-27,targets,42,0,0.00,0.00,0,0,,1,158298654929201,T40MBCCITW-SP-Exact-Scale-Single-1-B0B7QDFVBW-Paperback,33373671044123,dementia activities for seniors,,exact,,0,,,,0,0
60759691,2022-12-30 14:33:38.116938+00:00,2022-12-30 14:33:38.116961+00:00,69845,2022-12-27,targets,49,0,0.00,0.00,0,0,,1,180586906299710,T4MBCBITW-SP-Broad-Research-Single-5-B0BQ5243N4-Paperback,129347978135029,dementia picture,,broad,,0,,,,0,0
60764560,2022-12-30 14:34:24.180294+00:00,2022-12-30 14:34:24.180318+00:00,69752,2022-12-27,targets,51,2,1.14,0.00,0,0,,1,177754972199487,T4MBPITB-SP-Exact-Scale-Single-2-B0BPQ7Z14W-Paperback,32539085379866,alzheimers activities,,exact,,0,,,,0,0
60764277,2022-12-30 14:34:21.932479+00:00,2022-12-30 14:34:21.932512+00:00,20325,2022-12-27,targets,19,0,0.00,0.00,0,0,,1,146235969443059,CEOCLMIYK-SP-Exact-Scale-Single-9-B086Y6HLM2-Paperback,15568764648263,kaizen,,exact,,0,,,,0,0
60758350,2022-12-30 14:33:25.062715+00:00,2022-12-30 14:33:25.062742+00:00,69809,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,40008794866928,T4MATITW-SP-Exact-Scale-Single-8-B0BPVYN31W-Paperback,108644158035324,dementia gifts for elderly,,exact,,0,,,,0,0
60765354,2022-12-30 14:34:30.994160+00:00,2022-12-30 14:34:30.994182+00:00,56117,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,193580307984235,PFABTAG-SP-Exact-Scale-Single-2-B0B9WCT28G-Paperback,241058820575010,poem books,,exact,,0,,,,0,0
60761402,2022-12-30 14:33:54.033211+00:00,2022-12-30 14:33:54.033236+00:00,31385,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,105011991845485,T40MBRITW-SP-Exact-Scale-B0B7QP8PGW-Paperback,87056531738436,dimentia book,,exact,,0,,,,0,0
60763762,2022-12-30 14:34:17.092325+00:00,2022-12-30 14:34:17.092351+00:00,69853,2022-12-27,targets,561,0,0.00,0.00,0,0,,1,260597334721978,T4CCIC-SP-Exact-Scale-Single-4-B0BQ5CCQCK-Paperback,276505846827215,alzheimers books,,exact,,0,,,,0,0
60764288,2022-12-30 14:34:22.047619+00:00,2022-12-30 14:34:22.047644+00:00,31575,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,204377733126935,T40MBSRIA-SP-Broad-Research-2-B0B7QLFTXC-Paperback,97734421065964,dementia books,,broad,,0,,,,0,0
60758351,2022-12-30 14:33:25.078874+00:00,2022-12-30 14:33:25.078902+00:00,69751,2022-12-27,targets,7,0,0.00,0.00,0,0,,1,3042049335816,T4MBPITB-SP-Exact-Scale-Single-1-B0BPQ7Z14W-Paperback,250397891268977,dementia activities for seniors,,exact,,0,,,,0,0
60758347,2022-12-30 14:33:25.032787+00:00,2022-12-30 14:33:25.032811+00:00,69881,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,86040856608342,T4CDIC-SP-Exact-Scale-Single-8-B0BQ5CBB34-Paperback,5100749806963,dementia gifts for elderly,,exact,,0,,,,0,0
60764553,2022-12-30 14:34:24.105660+00:00,2022-12-30 14:34:24.105690+00:00,56123,2022-12-27,targets,14,0,0.00,0.00,0,0,,1,33375100184281,PFABTAG-SP-Exact-Scale-Single-8-B0B9WCT28G-Paperback,46511499210043,poetry book,,exact,,0,,,,0,0
60760062,2022-12-30 14:33:41.393961+00:00,2022-12-30 14:33:41.394100+00:00,69874,2022-12-27,targets,4,1,0.53,0.00,0,0,,1,153464948743695,T4CDIC-SP-Exact-Scale-Single-1-B0BQ5CBB34-Paperback,10911172595168,dementia activities for seniors,,exact,,0,,,,0,0
60764563,2022-12-30 14:34:24.208838+00:00,2022-12-30 14:34:24.208861+00:00,69790,2022-12-27,targets,45,0,0.00,0.00,0,0,,1,271038889513439,T4MBPITB-SP-Broad-Research-Single-1-B0BPR4Z57X-Paperback,27532192203887,senior dementia,,broad,,0,,,,0,0
60764882,2022-12-30 14:34:27.082771+00:00,2022-12-30 14:34:27.082797+00:00,17405,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,104803234017520,T40MBPR-SP-Broad-Research-1-B0B1YLR51M-Paperback,255403300756104,alzheimers books,,broad,,0,,,,0,0
60760392,2022-12-30 14:33:44.650855+00:00,2022-12-30 14:33:44.650882+00:00,31574,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,74644976069098,T40MBSRIA-SP-Broad-Research-1-B0B7QLFTXC-Paperback,3508668091813,alzheimers books,,broad,,0,,,,0,0
60764883,2022-12-30 14:34:27.090864+00:00,2022-12-30 14:34:27.090889+00:00,17405,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,104803234017520,T40MBPR-SP-Broad-Research-1-B0B1YLR51M-Paperback,84462996594390,books seniors,,broad,,0,,,,0,0
60765346,2022-12-30 14:34:30.933039+00:00,2022-12-30 14:34:30.933062+00:00,31348,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,125424745041623,CEOCLMIYK-SP-Broad-Research-Single-1-B086Y6HLM2-Paperback,30178106502756,ikigai,,exact,,0,,,,0,0
60765355,2022-12-30 14:34:31.001251+00:00,2022-12-30 14:34:31.001273+00:00,56116,2022-12-27,targets,13,0,0.00,0.00,0,0,,1,178187413781770,PFABTAG-SP-Exact-Scale-Single-1-B0B9WCT28G-Paperback,28949255823033,poetry books,,exact,,0,,,,0,0
60760391,2022-12-30 14:33:44.641462+00:00,2022-12-30 14:33:44.641487+00:00,31574,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,74644976069098,T40MBSRIA-SP-Broad-Research-1-B0B7QLFTXC-Paperback,57230539668433,books seniors,,broad,,0,,,,0,0
60764280,2022-12-30 14:34:21.968132+00:00,2022-12-30 14:34:21.968157+00:00,26357,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,74072123893935,T40MBSITW-SP-Broad-Research-2-B0B5KK1JM5-Paperback,31397002701964,activities for seniors,,broad,,0,,,,0,0
60764564,2022-12-30 14:34:24.219218+00:00,2022-12-30 14:34:24.219240+00:00,69843,2022-12-27,targets,34,0,0.00,0.00,0,0,,1,250664455354669,T4MBCBITW-SP-Broad-Research-Single-3-B0BQ5243N4-Paperback,217626817541771,elderly dementia,,broad,,0,,,,0,0
60763320,2022-12-30 14:34:12.882451+00:00,2022-12-30 14:34:12.882476+00:00,69878,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,75999738761920,T4CDIC-SP-Exact-Scale-Single-5-B0BQ5CBB34-Paperback,266466253756694,nursing home gifts for residents,,exact,,0,,,,0,0
60758345,2022-12-30 14:33:25.018322+00:00,2022-12-30 14:33:25.018349+00:00,69783,2022-12-27,targets,7,0,0.00,0.00,0,0,,1,117747342119753,T4MBPITB-SP-Exact-Scale-Single-9-B0BPR4Z57X-Paperback,214441501341603,gifts for elderly with dementia,,exact,,0,,,,0,0
60760943,2022-12-30 14:33:49.883115+00:00,2022-12-30 14:33:49.883146+00:00,69828,2022-12-27,targets,6,0,0.00,0.00,0,0,,1,273633952779592,T4MBCBITW-SP-Exact-Scale-Single-3-B0BQ5243N4-Paperback,230525071174670,gifts for elderly in nursing home,,exact,,0,,,,0,0
60762875,2022-12-30 14:34:08.302762+00:00,2022-12-30 14:34:08.302947+00:00,69864,2022-12-27,targets,5,0,0.00,0.00,0,0,,1,274054953995421,T4CCIC-SP-Exact-Scale-Single-15-B0BQ5CCQCK-Paperback,272153815846441,picture book senior with dementia,,exact,,0,,,,0,0
60758349,2022-12-30 14:33:25.054857+00:00,2022-12-30 14:33:25.054884+00:00,69887,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,97489941532068,T4CDIC-SP-Exact-Scale-Single-14-B0BQ5CBB34-Paperback,137589499308839,activity book senior with dementia,,exact,,0,,,,0,0
60759036,2022-12-30 14:33:31.908284+00:00,2022-12-30 14:33:31.908305+00:00,26368,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,133521752510699,T40MBKITW-SP-Broad-Research-2-B0B5KX3NJH-Paperback,62940051888204,activities for seniors,,broad,,0,,,,0,0
60760584,2022-12-30 14:33:46.472729+00:00,2022-12-30 14:33:46.472751+00:00,31510,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,159783390522064,T40MBBFITW-SP-Broad-Research-1-B0B7Q869G7-Paperback,163122423014884,alzheimers books,,broad,,0,,,,0,0
60764275,2022-12-30 14:34:21.903083+00:00,2022-12-30 14:34:21.903109+00:00,20334,2022-12-27,targets,12,0,0.00,0.00,0,0,,1,262436921477568,CEOCLMIYK-SP-Exact-Scale-Single-18-B086Y6HLM2-Paperback,4962487441009,libros de superacion personal,,exact,,0,,,,0,0
60764885,2022-12-30 14:34:27.105866+00:00,2022-12-30 14:34:27.105892+00:00,20282,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,71184425082101,T4MBHITW-SP-Exact-Scale-Single-6-B0B2TYMNP1-Paperback,30754703085131,dementia activities,,exact,,0,,,,0,0
60765351,2022-12-30 14:34:30.971798+00:00,2022-12-30 14:34:30.971821+00:00,56134,2022-12-27,targets,23,0,0.00,0.00,0,0,,1,144860598309505,PFABTAG-SP-Exact-Scale-Single-19-B0B9WCT28G-Paperback,65071095777982,love poetry books,,exact,,0,,,,0,0
60760583,2022-12-30 14:33:46.464834+00:00,2022-12-30 14:33:46.464856+00:00,31510,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,159783390522064,T40MBBFITW-SP-Broad-Research-1-B0B7Q869G7-Paperback,3620931991414,books seniors,,broad,,0,,,,0,0
60762873,2022-12-30 14:34:08.279660+00:00,2022-12-30 14:34:08.279683+00:00,63410,2022-12-27,targets,25,0,0.00,0.00,0,0,,1,249191030662021,NTNLTS-SP-Broad-Research-Single-9-B0BL52NN8M-Paperback,92950803295711,childrens picture book,,broad,,0,,,,0,0
60764284,2022-12-30 14:34:22.009787+00:00,2022-12-30 14:34:22.009810+00:00,31375,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,190938310092638,T40MBBOTA-SP-Exact-Scale-B0B7Q194SY-Paperback,276782260063404,dimentia book,,exact,,0,,,,0,0
60765343,2022-12-30 14:34:30.909635+00:00,2022-12-30 14:34:30.909659+00:00,31386,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,279915131462939,T40MBRITW-SP-Broad-Research-1-B0B7QP8PGW-Paperback,89945629355872,dementia book,,broad,,0,,,,0,0
60765344,2022-12-30 14:34:30.918554+00:00,2022-12-30 14:34:30.918639+00:00,31386,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,279915131462939,T40MBRITW-SP-Broad-Research-1-B0B7QP8PGW-Paperback,215877228252793,books seniors,,broad,,0,,,,0,0
60765345,2022-12-30 14:34:30.926042+00:00,2022-12-30 14:34:30.926067+00:00,31386,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,279915131462939,T40MBRITW-SP-Broad-Research-1-B0B7QP8PGW-Paperback,255699053777144,alzheimers books,,broad,,0,,,,0,0
60760949,2022-12-30 14:33:49.927696+00:00,2022-12-30 14:33:49.927719+00:00,69850,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,165873510840221,T4CCIC-SP-Exact-Scale-Single-1-B0BQ5CCQCK-Paperback,125950104781776,dementia activities for seniors,,exact,,0,,,,0,0
60764557,2022-12-30 14:34:24.159070+00:00,2022-12-30 14:34:24.159093+00:00,69771,2022-12-27,targets,12,0,0.00,0.00,0,0,,1,115643795748134,T4MBPITB-SP-Broad-Research-Single-6-B0BPQ7Z14W-Paperback,173853780496246,senior picture book,,broad,,0,,,,0,0
60765350,2022-12-30 14:34:30.965040+00:00,2022-12-30 14:34:30.965063+00:00,56118,2022-12-27,targets,5,0,0.00,0.00,0,0,,1,102731641361602,PFABTAG-SP-Exact-Scale-Single-3-B0B9WCT28G-Paperback,118037460257270,pillow thoughts,,exact,,0,,,,0,0
60759686,2022-12-30 14:33:38.067133+00:00,2022-12-30 14:33:38.067160+00:00,69791,2022-12-27,targets,179,1,0.56,0.00,0,0,,1,202989211619005,T4MBPITB-SP-Broad-Research-Single-2-B0BPR4Z57X-Paperback,118489526678747,dementia gifts,,broad,,0,,,,0,0
60764562,2022-12-30 14:34:24.195216+00:00,2022-12-30 14:34:24.195240+00:00,69776,2022-12-27,targets,62,1,0.59,0.00,0,0,,1,260726002840469,T4MBPITB-SP-Exact-Scale-Single-2-B0BPR4Z57X-Paperback,13787640289811,alzheimers activities,,exact,,0,,,,0,0
60758220,2022-12-30 14:33:23.973238+00:00,2022-12-30 14:33:23.973263+00:00,20262,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,57455454428911,T4MBCITW-SP-Exact-Scale-Single-6-B0B2TW9G3V-Paperback,268000929924746,dementia activities,,exact,,0,,,,0,0
60759265,2022-12-30 14:33:34.212600+00:00,2022-12-30 14:33:34.212624+00:00,31511,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,191516499015545,T40MBBFITW-SP-Broad-Research-2-B0B7Q869G7-Paperback,217452320433334,activities for seniors,,broad,,0,,,,0,0
60759264,2022-12-30 14:33:34.203777+00:00,2022-12-30 14:33:34.203802+00:00,31511,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,191516499015545,T40MBBFITW-SP-Broad-Research-2-B0B7Q869G7-Paperback,198529372700232,dementia books,,broad,,0,,,,0,0
60762136,2022-12-30 14:34:00.585232+00:00,2022-12-30 14:34:00.585252+00:00,69820,2022-12-27,targets,53,0,0.00,0.00,0,0,,1,251850662727788,T4MATITW-SP-Broad-Research-Single-4-B0BPVYN31W-Paperback,182495719469224,alzheimers gifts,,broad,,0,,,,0,0
60762316,2022-12-30 14:34:02.574294+00:00,2022-12-30 14:34:02.574320+00:00,26346,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,84878008856784,T40MBBV-SP-Broad-Research-2-B0B5KNNTQK-Paperback,110019737896982,alzheimers stories,,broad,,0,,,,0,0
60760947,2022-12-30 14:33:49.912576+00:00,2022-12-30 14:33:49.912600+00:00,69877,2022-12-27,targets,403,0,0.00,0.00,0,0,,1,199143983086759,T4CDIC-SP-Exact-Scale-Single-4-B0BQ5CBB34-Paperback,36429262471356,alzheimers books,,exact,,0,,,,0,0
60760946,2022-12-30 14:33:49.905161+00:00,2022-12-30 14:33:49.905184+00:00,69795,2022-12-27,targets,8,0,0.00,0.00,0,0,,1,110790686654422,T4MBPITB-SP-Broad-Research-Single-6-B0BPR4Z57X-Paperback,236332376657854,senior picture book,,broad,,0,,,,0,0
60762318,2022-12-30 14:34:02.590624+00:00,2022-12-30 14:34:02.590649+00:00,26346,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,84878008856784,T40MBBV-SP-Broad-Research-2-B0B5KNNTQK-Paperback,238345254707980,activities for seniors,,broad,,0,,,,0,0
60760208,2022-12-30 14:33:42.810351+00:00,2022-12-30 14:33:42.810376+00:00,20272,2022-12-27,targets,3,0,0.00,0.00,0,0,,1,35944987381519,T4MBCITW-SP-Exact-Scale-Single-16-B0B2TW9G3V-Paperback,48428664168432,gifts for dementia patients,,exact,,0,,,,0,0
60759684,2022-12-30 14:33:38.047477+00:00,2022-12-30 14:33:38.047503+00:00,69818,2022-12-27,targets,123,0,0.00,0.00,0,0,,1,179473156186371,T4MATITW-SP-Broad-Research-Single-2-B0BPVYN31W-Paperback,279718102193706,dementia gifts,,broad,,0,,,,0,0
60761771,2022-12-30 14:33:57.528913+00:00,2022-12-30 14:33:57.528934+00:00,69841,2022-12-27,targets,16,0,0.00,0.00,0,0,,1,165137193503347,T4MBCBITW-SP-Broad-Research-Single-1-B0BQ5243N4-Paperback,196193913137613,senior dementia,,broad,,0,,,,0,0
60762717,2022-12-30 14:34:06.922377+00:00,2022-12-30 14:34:06.922401+00:00,56128,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,148719638412180,PFABTAG-SP-Exact-Scale-Single-13-B0B9WCT28G-Paperback,35562807411953,love letters of great men,,exact,,0,,,,0,0
60758770,2022-12-30 14:33:29.377032+00:00,2022-12-30 14:33:29.377057+00:00,20285,2022-12-27,targets,4,0,0.00,0.00,0,0,,1,30257359558575,T4MBHITW-SP-Exact-Scale-Single-9-B0B2TYMNP1-Paperback,122737415023605,nursing home gifts for residents,,exact,,0,,,,0,0
60758337,2022-12-30 14:33:24.955130+00:00,2022-12-30 14:33:24.955154+00:00,56121,2022-12-27,targets,40,1,0.27,0.00,0,0,,1,198595278287151,PFABTAG-SP-Exact-Scale-Single-6-B0B9WCT28G-Paperback,229582457134284,aesthetic books,,exact,,0,,,,0,0
60758340,2022-12-30 14:33:24.978035+00:00,2022-12-30 14:33:24.978060+00:00,58972,2022-12-27,targets,29,0,0.00,0.00,0,0,,1,130354045626600,NTNLTS-SP-Broad-Research-Single-3-B0BL52NN8M-Paperback,36786835831506,emotions kids,,broad,,0,,,,0,0
60764278,2022-12-30 14:34:21.944055+00:00,2022-12-30 14:34:21.944082+00:00,20307,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,102678560573145,HTSGWKI-SP-Exact-Scale-Single-11-B086LD7R2R-Paperback,83957644416152,happiness book,,exact,,0,,,,0,0
60764889,2022-12-30 14:34:27.135601+00:00,2022-12-30 14:34:27.135625+00:00,26334,2022-12-27,targets,67,1,0.33,13.97,1,0,,1,156758338784069,T40MBBAITW-SP-Broad-Research-1-B0B5KQJ379-Paperback,241448185341423,alzheimers books,,broad,,0,,,,0,0
60764888,2022-12-30 14:34:27.128394+00:00,2022-12-30 14:34:27.128416+00:00,26334,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,156758338784069,T40MBBAITW-SP-Broad-Research-1-B0B5KQJ379-Paperback,7787398538605,books seniors,,broad,,0,,,,0,0
60758771,2022-12-30 14:33:29.385649+00:00,2022-12-30 14:33:29.385673+00:00,26356,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,135276473292776,T40MBSITW-SP-Broad-Research-1-B0B5KK1JM5-Paperback,234478728345206,books seniors,,broad,,0,,,,0,0
60758772,2022-12-30 14:33:29.396695+00:00,2022-12-30 14:33:29.396721+00:00,26356,2022-12-27,targets,1,0,0.00,0.00,0,0,,1,135276473292776,T40MBSITW-SP-Broad-Research-1-B0B5KK1JM5-Paperback,89156688280983,alzheimers books,,broad,,0,,,,0,0
60765362,2022-12-30 14:34:31.059330+00:00,2022-12-30 14:34:31.059354+00:00,69882,2022-12-27,targets,7,0,0.00,0.00,0,0,,1,211113818328350,T4CDIC-SP-Exact-Scale-Single-9-B0BQ5CBB34-Paperback,36834506692508,gifts for elderly with dementia,,exact,,0,,,,0,0
60762874,2022-12-30 14:34:08.289426+00:00,2022-12-30 14:34:08.289448+00:00,69890,2022-12-27,targets,97,1,0.45,0.00,0,0,,1,80394183902312,T4CDIC-SP-Broad-Research-Single-2-B0BQ5CBB34-Paperback,267202998181103,dementia gifts,,broad,,0,,,,0,0
60762137,2022-12-30 14:34:00.593877+00:00,2022-12-30 14:34:00.593900+00:00,69854,2022-12-27,targets,2,0,0.00,0.00,0,0,,1,162097350005216,T4CCIC-SP-Exact-Scale-Single-5-B0BQ5CCQCK-Paperback,224298996315738,nursing home gifts for residents,,exact,,0,,,,0,0
60762292,2022-12-30 14:34:02.293075+00:00,2022-12-30 14:34:02.293100+00:00,20302,2022-12-27,targets,8,0,0.00,0.00,0,0,,1,50262924713488,HTSGWKI-SP-Exact-Scale-Single-6-B086LD7R2R-Paperback,237644113301048,ikigai journal,,exact,,0,,,,0,0
60760063,2022-12-30 14:33:41.410122+00:00,2022-12-30 14:33:41.410155+00:00,69816,2022-12-27,targets,4,0,0.00,0.00,0,0,,1,200954053053056,T4MATITW-SP-Exact-Scale-Single-15-B0BPVYN31W-Paperback,207563520743240,picture book senior with dementia,,exact,,0,,,,0,0
